Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report Filename,Diamond Image,VideoLink,Sarine Loupe,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
607-25CI,G,RBC,0.32,F,SI1,EX,EX,EX,N,N,4.37*4.34*2.75,No,Borderline,GIA,2417308990,,,1470.000,-30.000,1470.000,-30.000,63.00,56.00,,,0.04,Faceted,NONE,,0.15,33.50,0.45,41.80,GIA 2417308990,,"Cloud, Crystal, Feather","NO BGM,TABLE SMALL BLACK",0.45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2417308990&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-25,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-25,,,,,,,,1,
604-284SPN,G,RBC,0.33,G,SI1,EX,VG,EX,N,N,4.46*4.43*2.77,No,Borderline,GIA,1419309195,,,1360.000,-32.000,1360.000,-32.000,62.20,57.00,,,3.50,Faceted,NONE,,16.00,36.50,43.00,40.80,GIA 1419309195,,"Twinning Wisp, Crystal, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1419309195&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-604-284,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-604-284,,,,,,,,1,
607-587CISI,G,RBC,0.33,H,VS2,EX,EX,EX,N,N,4.41*4.38*2.76,No,YES,GIA,7411304667,,,1575.000,-25.000,1575.000,-25.000,62.80,57.00,,,0.04,Faceted,NONE,,0.16,35.50,0.44,41.00,GIA 7411304667,,"Cloud, Crystal","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",0.45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7411304667&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-587,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-587,,,,,,,,1,
595-283CISI,G,RBC,0.34,D,SI2,EX,EX,EX,N,N,4.52*4.48*2.76,No,Borderline,GIA,6412310864,,,1320.000,-34.000,1320.000,-34.000,61.20,59.00,,,0.04,Faceted,NONE,,0.15,35.00,0.44,41.20,GIA 6412310864,,"Feather, Crystal","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",0.45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6412310864&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-595-283,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-595-283,,,,,,,,1,
596-271CI,G,RBC,0.34,G,VS2,EX,EX,EX,N,N,4.53*4.5*2.76,No,YES,GIA,3415303721,,,1606.000,-27.000,1606.000,-27.000,61.10,59.00,,,0.04,Faceted,NONE,,0.14,34.00,0.44,41.20,GIA 3415303721,,"Cloud, Crystal","NO BGM,TABLE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3415303721&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-596-271,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-596-271,,,,,,,,1,
597-206CI,G,RBC,0.34,D,VVS2,EX,VG,EX,N,N,4.52*4.5*2.73,No,YES,GIA,5413303391,,,1885.000,-35.000,1885.000,-35.000,60.50,58.00,,,0.04,Faceted,NONE,,0.14,33.00,0.43,40.80,GIA 5413303391,,"Needle, Pinpoint","NO BGM,TABLE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5413303391&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-206,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-206,,,,,,,,1,
619-419CSI,G,RBC,0.34,G,SI1,EX,EX,EX,N,N,4.48*4.45*2.79,No,Borderline,GIA,6411305216,,,1440.000,-28.000,1440.000,-28.000,62.50,56.00,,,0.04,Faceted,NONE,,0.16,35.00,0.43,40.80,GIA 6411305216,,"Feather, Crystal, Cloud","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6411305216&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-619-419,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-619-419,,,,,,,,1,
584-612K,G,RBC,0.35,H,VS2,EX,EX,EX,N,N,4.61*4.6*2.73,No,YES,GIA,6411310892,,,1575.000,-25.000,1575.000,-25.000,59.40,61.00,,,3.50,Faceted,NONE,,12.50,32.50,43.00,40.80,GIA 6411310892,,"Feather, Cloud, Cavity","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6411310892&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-584-612,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-584-612,,,,,,,,1,
598-589CSI,G,RBC,0.35,G,SI1,EX,VG,EX,N,N,4.58*4.56*2.74,No,Borderline,GIA,2414310777,,,1360.000,-32.000,1360.000,-32.000,59.90,61.00,,,4.00,Faceted,NONE,,12.50,33.00,43.50,41.20,GIA 2414310777,,"Crystal, Feather, Twinning Wisp, Cloud","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2414310777&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-598-589,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-598-589,,,,,,,,1,
585-975K,G,RBC,0.36,D,VVS1,EX,VG,EX,F,N,4.59*4.56*2.85,No,YES,GIA,6415303849,,,2201.000,-29.000,2201.000,-29.000,62.30,57.00,,,3.50,Faceted,NONE,,15.00,35.00,44.00,41.40,GIA 6415303849,,"Cavity, Manufacturing Remnant, Feather, Surface Graining","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6415303849&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-585-975,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-585-975,,,,,,,,1,
603-680K,G,RBC,0.36,H,VVS1,EX,EX,EX,N,N,4.63*4.59*2.79,No,YES,GIA,5413311707,,,1584.000,-34.000,1584.000,-34.000,60.60,60.00,,,4.00,Faceted,NONE,,13.50,34.00,43.00,40.80,GIA 5413311707,,"Cloud, Feather, Surface Graining","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5413311707&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-603-680,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-603-680,,,,,,,,1,
607-1022C,G,RBC,0.37,H,SI2,EX,EX,EX,N,N,4.67*4.64*2.76,No,Borderline,GIA,6412309202,,,1216.000,-24.000,1216.000,-24.000,59.40,61.00,,,4.00,Faceted,NONE,,12.50,33.00,43.00,40.80,GIA 6412309202,,"Feather, Crystal","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6412309202&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-1022,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-1022,,,,,,,,1,
597-1258CI,G,RBC,0.40,G,VS2,VG,VG,EX,F,N,4.79*4.77*2.86,No,YES,GIA,2417309828,,,1863.000,-31.000,1863.000,-31.000,59.80,59.00,,,3.50,Faceted,NONE,,13.00,33.00,43.00,40.80,GIA 2417309828,,"Crystal, Feather, Needle","NO BGM,TABLE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2417309828&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1258,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1258,,,,,,,,1,
614-1078CI,G,RBC,0.40,H,VS2,VG,VG,VG,N,N,4.63*4.57*2.98,No,YES,GIA,5413306039,,,1800.000,-28.000,1800.000,-28.000,64.70,57.00,,,0.05,Faceted,NONE,,0.16,37.00,0.44,41.00,GIA 5413306039,,"Indented Natural, Twinning Wisp, Crystal, Cavity","NO BGM,TABLE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5413306039&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-614-1078,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-614-1078,,,,,,,,1,
614-1321CS,G,RBC,0.40,F,SI2,VG,EX,VG,N,N,4.63*4.57*2.97,No,E2,GIA,5416304787,,,1365.000,-35.000,1365.000,-35.000,64.50,57.00,,,0.05,Faceted,NONE,,0.17,37.00,0.44,41.00,GIA 5416304787,,"Feather, Twinning Wisp","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5416304787&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-614-1321,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-614-1321,,,,,,,,1,
615-532CI,G,RBC,0.40,G,SI2,EX,EX,VG,N,N,4.72*4.68*2.94,No,Borderline,GIA,6415310614,,,1380.000,-31.000,1380.000,-31.000,62.50,58.00,,,0.04,Faceted,NONE,,0.15,35.00,0.44,41.40,GIA 6415310614,,Crystal,"NO BGM,TABLE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6415310614&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-615-532,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-615-532,,,,,,,,1,
597-763CISI,G,RBC,0.42,E,VS2,EX,EX,EX,N,N,4.8*4.78*3.01,No,Borderline,GIA,6415304638,,,2146.000,-26.000,2146.000,-26.000,62.80,55.00,,,0.04,Faceted,NONE,,0.16,34.50,0.44,41.20,GIA 6415304638,,"Crystal, Needle","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6415304638&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-763,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-763,,,,,,,,1,
574-271K,G,RBC,0.44,G,VVS2,EX,EX,EX,F,N,4.98*4.95*2.93,No,YES,GIA,1418303826,,,2175.000,-25.000,2175.000,-25.000,59.10,62.00,,,0.04,Faceted,NONE,,0.13,33.00,0.44,41.00,GIA 1418303826,,"Cloud, Pinpoint, Feather, Internal Graining","NO BGM,NO BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1418303826&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-574-271,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-574-271,,,,,,,,1,
597-1156CSI,G,RBC,0.44,F,SI1,EX,EX,EX,N,N,4.9*4.86*3.03,No,Borderline,GIA,1418310491,,,1776.000,-26.000,1776.000,-26.000,62.10,55.00,,,4.00,Faceted,NONE,,14.50,33.50,43.50,41.20,GIA 1418310491,,Crystal,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1418310491&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1156,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1156,,,,,,,,1,
597-1252K,G,RBC,0.44,I,VS1,EX,EX,EX,S,B,4.89*4.86*3.01,No,YES,GIA,6415310626,,,1440.000,-40.000,1440.000,-40.000,61.70,60.00,,,4.00,Faceted,NONE,,14.50,35.50,43.50,41.00,GIA 6415310626,,Cloud,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6415310626&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1252,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1252,,,,,,,,1,
615-519CISI,G,RBC,0.46,H,VS2,EX,VG,VG,N,N,4.95*4.93*3.05,No,Borderline,GIA,2414310569,,,1875.000,-25.000,1875.000,-25.000,61.80,56.00,,,0.04,Faceted,NONE,,0.16,34.50,0.43,40.80,GIA 2414310569,,"Twinning Wisp, Feather, Manufacturing Remnant","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2414310569&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-615-519,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-615-519,,,,,,,,1,
597-1418K,G,RBC,0.50,D,VS1,VG,VG,VG,N,N,5.11*5.09*3.12,No,YES,GIA,1418308793,,,2928.000,-39.000,2928.000,-39.000,61.30,56.00,,,3.50,Faceted,VERY SMALL,,14.50,34.00,43.00,40.80,GIA 1418308793,,"Feather, Indented Natural, Manufacturing Remnant, Cloud","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1418308793&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1418,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1418,,,,,,,,1,
597-1436K,G,RBC,0.50,E,VS2,EX,EX,VG,F,N,5.09*5.02*3.14,No,YES,GIA,7411308310,,,2795.000,-35.000,2795.000,-35.000,62.10,57.00,,,0.04,Faceted,NONE,,0.16,35.50,0.43,40.60,GIA 7411308310,,"Crystal, Cavity, Indented Natural","NO BGM,NO BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7411308310&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1436,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1436,,,,,,,,1,
613-407CISI,G,RBC,0.50,J,SI1,EX,EX,EX,N,N,5.17*5.13*3.07,No,Borderline,GIA,7411308359,,,1800.000,-25.000,1800.000,-25.000,59.60,59.00,,,0.04,Faceted,VERY SMALL,,0.14,34.00,0.43,40.60,GIA 7411308359,,"Feather, Crystal, Knot","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7411308359&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-613-407,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-613-407,,,,,,,,1,
582-982SI,G,RBC,0.56,H,SI1,EX,VG,EX,N,N,5.31*5.29*3.28,No,Borderline,GIA,2414307793,,,2336.000,-27.000,2336.000,-27.000,61.80,57.00,,,0.04,Faceted,NONE,,0.15,34.00,0.44,41.20,GIA 2414307793,,"Feather, Cloud","NO BGM,SIDE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2414307793&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-582-982,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-582-982,,,,,,,,1,
597-1134K,G,RBC,0.58,F,VVS1,EX,EX,EX,F,N,5.35*5.33*3.29,No,YES,GIA,1415307918,,,3216.000,-33.000,3216.000,-33.000,61.50,58.00,,,0.04,Faceted,NONE,,0.14,34.00,0.44,41.00,GIA 1415307918,,"Cloud, Pinpoint, Cavity, Feather","NO BGM,NO BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1415307918&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1134,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-1134,,,,,,,,1,
607-1093K,G,RBC,0.60,H,VVS2,VG,EX,VG,N,N,5.3*5.23*3.4,No,YES,GIA,6415309287,,,2911.000,-29.000,2911.000,-29.000,64.60,57.00,,,0.05,Faceted,NONE,,0.16,37.00,0.44,41.00,GIA 6415309287,,Indented Natural,"NO BGM,NO BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6415309287&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-1093,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-1093,,,,,,,,1,
597-771K,G,RBC,0.24,H,VVS1,EX,EX,EX,N,N,3.99*3.96*2.46,No,YES,GIA,7416343759,,,1449.000,-10.000,1449.000,-10.000,62.00,60.00,,,4.00,Faceted,NONE,,14.50,35.50,43.50,41.20,GIA 7416343759,,"Pinpoint, Cavity, Manufacturing Remnant","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7416343759&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-771,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-597-771,,,,,,,,1,
579-1178CISI,G,RBC,0.30,D,SI2,EX,VG,VG,F,N,4.32*4.28*2.67,No,E2,GIA,6401838684,,,1260.000,-37.000,1260.000,-37.000,62.10,56.00,,,3.50,Faceted,NONE,,16.00,36.00,42.50,40.60,GIA 6401838684,,"Feather, Needle, Crystal","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6401838684&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-579-1178,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-579-1178,,,,,,,,1,
595-1229K,G,RBC,0.30,I,SI1,EX,VG,VG,F,N,4.29*4.25*2.68,No,Borderline,GIA,1409836687,,,1173.000,-31.000,1173.000,-31.000,62.80,58.00,,,4.00,Faceted,NONE,,14.50,34.50,44.00,41.60,GIA 1409836687,,"Twinning Wisp, Cloud, Crystal","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1409836687&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-595-1229,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-595-1229,,,,,,,,1,
619-304K,G,RBC,0.30,F,SI2,EX,VG,EX,F,N,4.34*4.3*2.62,No,Borderline,GIA,7402836652,,,1134.000,-37.000,1134.000,-37.000,60.70,59.00,,,4.00,Faceted,NONE,,14.50,35.00,42.50,40.60,GIA 7402836652,,Feather,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7402836652&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-619-304,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-619-304,,,,,,,,1,
604-269SPN,G,RBC,0.31,F,SI2,EX,VG,EX,N,N,4.36*4.34*2.68,No,E2,GIA,2407835095,,,1152.000,-36.000,1152.000,-36.000,61.60,59.00,,,4.00,Faceted,NONE,,13.50,34.00,44.00,41.40,GIA 2407835095,,Twinning Wisp,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2407835095&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-604-269,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-604-269,,,,,,,,1,
602-1025CISI,G,RBC,0.33,H,SI1,EX,VG,EX,N,N,4.51*4.47*2.71,No,E2,GIA,1408834962,,,1349.000,-29.000,1349.000,-29.000,60.30,59.00,,,4.00,Faceted,NONE,,13.50,33.00,43.00,40.80,GIA 1408834962,,Twinning Wisp,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1408834962&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-602-1025,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-602-1025,,,,,,,,1,
607-1159CISI,G,RBC,0.33,I,SI1,EX,EX,EX,N,N,4.55*4.52*2.65,No,Borderline,GIA,6402834878,,,1275.000,-25.000,1275.000,-25.000,58.50,61.00,,,3.00,Faceted,NONE,,12.50,32.50,43.00,40.80,GIA 6402834878,,"Cloud, Crystal","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402834878&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-1159,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-607-1159,,,,,,,,1,
615-520CISI,G,RBC,0.40,I,VS2,VG,VG,VG,N,N,4.61*4.56*2.96,No,YES,GIA,6405838128,,,1610.000,-30.000,1610.000,-30.000,64.60,58.00,,,5.00,Faceted,NONE,,16.50,38.00,43.00,40.60,GIA 6405838128,,"Twinning Wisp, Cloud, Crystal, Indented Natural","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6405838128&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-615-520,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-615-520,,,,,,,,1,
615-1207K,G,RBC,0.42,H,VS1,EX,EX,EX,F,N,4.82*4.78*2.99,No,YES,GIA,7408838636,,,1971.000,-27.000,1971.000,-27.000,62.30,57.00,,,3.00,Faceted,NONE,,15.50,36.00,43.50,41.20,GIA 7408838636,,"Needle, Cloud, Feather","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7408838636&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-615-1207,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-615-1207,,,,,,,,1,
585-1023CI,G,RBC,0.50,J,VS2,EX,EX,EX,N,N,5.1*5.06*3.14,No,Borderline,GIA,1405838873,,,2002.000,-23.000,2002.000,-23.000,61.80,58.00,,,3.50,Faceted,NONE,,14.50,34.50,43.50,41.20,GIA 1405838873,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1405838873&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-585-1023,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-585-1023,,,,,,,,1,
